OFTIC,TICKER,CUSIP,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
INWK,INWK,45773Y10,INNERWORKINGS,20190630,EPS,QTR,20190808,0.06
INWK,INWK,45773Y10,INNERWORKINGS,20200630,EPS,QTR,20200806,-0.07
IP,IP,46014610,INTL PAPER,20191231,EPS,QTR,20200130,1.09
IP,IP,46014610,INTL PAPER,20201231,EPS,QTR,20210204,0.75
IP,IP,46014610,INTL PAPER,20211231,EPS,QTR,20220127,0.78
IP,IP,46014610,INTL PAPER,20220630,EPS,QTR,20220728,1.24
IP,IP,46014610,INTL PAPER,20220331,EPS,QTR,20220428,0.76
IP,IP,46014610,INTL PAPER,20210930,EPS,QTR,20211027,1.35
IP,IP,46014610,INTL PAPER,20210630,EPS,QTR,20210729,1.06
IP,IP,46014610,INTL PAPER,20210331,EPS,QTR,20210429,0.76
IP,IP,46014610,INTL PAPER,20200930,EPS,QTR,20201029,0.71
IP,IP,46014610,INTL PAPER,20200630,EPS,QTR,20200730,0.77
IP,IP,46014610,INTL PAPER,20200331,EPS,QTR,20200430,0.57
IP,IP,46014610,INTL PAPER,20190930,EPS,QTR,20191031,1.09
IP,IP,46014610,INTL PAPER,20190630,EPS,QTR,20190725,1.15
IP,IP,46014610,INTL PAPER,20190331,EPS,QTR,20190425,1.11
IP,IP,46014610,INTL PAPER,20181231,EPS,QTR,20190131,1.65
IP,IP,46014610,INTL PAPER,20180930,EPS,QTR,20181025,1.56
IP,IP,46014610,INTL PAPER,20180630,EPS,QTR,20180726,1.19
IP,IP,46014610,INTL PAPER,20180331,EPS,QTR,20180426,0.94
IP,IP,46014610,INTL PAPER,20171231,EPS,QTR,20180201,1.27
IPCC,IPCC,45665Q10,INFINITY PROP. &,20180331,EPS,QTR,20180430,2.03
IPCC,IPCC,45665Q10,INFINITY PROP. &,20171231,EPS,QTR,20180213,1.32
IPG,IPG,46069010,INTERPUBLIC GRP,20210331,EPS,QTR,20210428,0.45
IPG,IPG,46069010,INTERPUBLIC GRP,20220331,EPS,QTR,20220428,0.47
IPG,IPG,46069010,INTERPUBLIC GRP,20200331,EPS,QTR,20200422,0.11
IPG,IPG,46069010,INTERPUBLIC GRP,20190331,EPS,QTR,20190426,0.11
IPG,IPG,46069010,INTERPUBLIC GRP,20220630,EPS,QTR,20220721,0.63
IPG,IPG,46069010,INTERPUBLIC GRP,20211231,EPS,QTR,20220210,0.82
IPG,IPG,46069010,INTERPUBLIC GRP,20210930,EPS,QTR,20211021,0.63
IPG,IPG,46069010,INTERPUBLIC GRP,20210630,EPS,QTR,20210721,0.7
IPG,IPG,46069010,INTERPUBLIC GRP,20201231,EPS,QTR,20210210,0.86
IPG,IPG,46069010,INTERPUBLIC GRP,20200930,EPS,QTR,20201021,0.53
IPG,IPG,46069010,INTERPUBLIC GRP,20200630,EPS,QTR,20200729,0.23
IPG,IPG,46069010,INTERPUBLIC GRP,20191231,EPS,QTR,20200212,0.88
IPG,IPG,46069010,INTERPUBLIC GRP,20190930,EPS,QTR,20191022,0.49
IPG,IPG,46069010,INTERPUBLIC GRP,20190630,EPS,QTR,20190723,0.46
IPG,IPG,46069010,INTERPUBLIC GRP,20181231,EPS,QTR,20190213,0.89
IPG,IPG,46069010,INTERPUBLIC GRP,20180930,EPS,QTR,20181019,0.48
IPG,IPG,46069010,INTERPUBLIC GRP,20180630,EPS,QTR,20180724,0.43
IPG,IPG,46069010,INTERPUBLIC GRP,20180331,EPS,QTR,20180427,0.03
IPG,IPG,46069010,INTERPUBLIC GRP,20171231,EPS,QTR,20180214,0.79
IPGP,IPGP,44980X10,IPG PHOTONICS,20220630,EPS,QTR,20220802,1.1
IPGP,IPGP,44980X10,IPG PHOTONICS,20200630,EPS,QTR,20200804,0.73
IPGP,IPGP,44980X10,IPG PHOTONICS,20210630,EPS,QTR,20210803,1.29
IPGP,IPGP,44980X10,IPG PHOTONICS,20220331,EPS,QTR,20220503,1.31
IPGP,IPGP,44980X10,IPG PHOTONICS,20211231,EPS,QTR,20220215,1.21
IPGP,IPGP,44980X10,IPG PHOTONICS,20210930,EPS,QTR,20211102,1.4
IPGP,IPGP,44980X10,IPG PHOTONICS,20210331,EPS,QTR,20210504,1.26
IPGP,IPGP,44980X10,IPG PHOTONICS,20201231,EPS,QTR,20210216,0.92
IPGP,IPGP,44980X10,IPG PHOTONICS,20200930,EPS,QTR,20201030,0.66
IPGP,IPGP,44980X10,IPG PHOTONICS,20200331,EPS,QTR,20200505,0.4
IPGP,IPGP,44980X10,IPG PHOTONICS,20191231,EPS,QTR,20200213,0.75
IPGP,IPGP,44980X10,IPG PHOTONICS,20190930,EPS,QTR,20191029,1.07
IPGP,IPGP,44980X10,IPG PHOTO,20190331,EPS,QTR,20190430,1.1
IPGP,IPGP,44980X10,IPG PHOTO,20181231,EPS,QTR,20190212,1.4
IPGP,IPGP,44980X10,IPG PHOTO,20180930,EPS,QTR,20181030,1.84
IPGP,IPGP,44980X10,IPG PHOTO,20180630,EPS,QTR,20180731,2.21
IPGP,IPGP,44980X10,IPG PHOTO,20180331,EPS,QTR,20180501,1.93
IPGP,IPGP,44980X10,IPG PHOTO,20171231,EPS,QTR,20180216,1.86
IPGP,IPGP,44980X10,IPG PHOTONICS,20190630,EPS,QTR,20190730,1.34
IPHI,IPHI,45772F10,INPHI CORP,20190630,EPS,QTR,20190801,0.35
IPHI,IPHI,45772F10,INPHI CORP,20200630,EPS,QTR,20200804,0.95
IPHI,IPHI,45772F10,INPHI CORP,20201231,EPS,QTR,20210202,0.91
IPHI,IPHI,45772F10,INPHI CORP,20200930,EPS,QTR,20201029,0.88
IPHI,IPHI,45772F10,INPHI CORP,20200331,EPS,QTR,20200507,0.62
IPHI,IPHI,45772F10,INPHI CORP,20191231,EPS,QTR,20200204,0.47
IPHI,IPHI,45772F10,INPHI CORP,20190930,EPS,QTR,20191029,0.45
IPHI,IPHI,45772F10,INPHI CORP,20190331,EPS,QTR,20190430,0.33
IPHI,IPHI,45772F10,INPHI CORP,20181231,EPS,QTR,20190129,0.45
IPHI,IPHI,45772F10,INPHI CORP,20180930,EPS,QTR,20181101,0.3
IPHI,IPHI,45772F10,INPHI CORP,20180630,EPS,QTR,20180724,0.15
IPHI,IPHI,45772F10,INPHI CORP,20180331,EPS,QTR,20180424,-0.05
IPHI,IPHI,45772F10,INPHI CORP,20171231,EPS,QTR,20180207,0.37
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20190930,EPS,QTR,20191106,0.45
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20190630,EPS,QTR,20190806,0.43
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20190331,EPS,QTR,20190430,0.57
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20181231,EPS,QTR,20190220,0.54
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20180930,EPS,QTR,20181101,0.58
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20180630,EPS,QTR,20180730,0.65
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20180331,EPS,QTR,20180501,0.61
IPHS,IPHS,45774N10,INNOPHOS HLDGS,20171231,EPS,QTR,20180221,0.52
IPI,IPP,46121Y20,INTREPID POTASH,20220630,EPS,QTR,20220804,1.82
IPI,IPP,46121Y20,INTREPID POTASH,20220331,EPS,QTR,20220502,2.32
IPI,IPP,46121Y20,INTREPID POTASH,20211231,EPS,QTR,20220307,0.6
IPI,IPP,46121Y20,INTREPID POTASH,20210630,EPS,QTR,20210802,0.55
IPI,IPP,46121Y20,INTREPID POTASH,20210331,EPS,QTR,20210503,0.18
IPI,IPP,46121Y20,INTREPID POTASH,20201231,EPS,QTR,20210301,-0.05
IPI,IPP,46121Y10,INTREPID POTASH,20200630,EPS,QTR,20200803,-0.7
IPI,IPP,46121Y10,INTREPID POTASH,20200331,EPS,QTR,20200506,-0.2
IPI,IPP,46121Y10,INTREPID POTASH,20191231,EPS,QTR,20200302,0.2
IPI,IPP,46121Y10,INTREPID POTASH,20190930,EPS,QTR,20191105,0
IPI,IPP,46121Y10,INTREPID POTASH,20190630,EPS,QTR,20190806,0.4
IPI,IPP,46121Y10,INTREPID POTASH,20190331,EPS,QTR,20190507,0.5
IPI,IPP,46121Y10,INTREPID POTASH,20181231,EPS,QTR,20190312,0.6
IPI,IPP,46121Y10,INTREPID POTASH,20180930,EPS,QTR,20181030,0.3
IPI,IPP,46121Y10,INTREPID POTASH,20180630,EPS,QTR,20180802,-0.1
IPI,IPP,46121Y10,INTREPID POTASH,20180331,EPS,QTR,20180424,0.1
IPI,IPP,46121Y10,INTREPID POTASH,20171231,EPS,QTR,20180227,-0.3
IPI,IPP,46121Y20,INTREPID POTASH,20200930,EPS,QTR,20201102,-0.78
IPI,IPP,46121Y20,INTREPID POTASH,20210930,EPS,QTR,20211101,0.57
IR,IR,G4779110,INGERSOLL RAND,20191231,EPS,QTR,20200129,1.4
IR,IR,G4779110,INGERSOLL RAND,20190930,EPS,QTR,20191029,1.99
IR,IR,G4779110,INGERSOLL RAND,20190331,EPS,QTR,20190430,0.89
IR,IR,G4779110,INGERSOLL RAND,20181231,EPS,QTR,20190130,1.32
IR,IR,G4779110,INGERSOLL RAND,20180930,EPS,QTR,20181024,1.75
IR,IR,G4779110,INGERSOLL RAND,20180630,EPS,QTR,20180725,1.85
IR,IR,G4779110,INGERSOLL RAND,20180331,EPS,QTR,20180425,0.7
IR,IR,G4779110,INGERSOLL RAND,20171231,EPS,QTR,20180131,1.02
IR,IR,G4779110,INGERSOLL RAND,20190630,EPS,QTR,20190730,2.09
IR,GDI,45687V10,INGERSOLL RAN,20220630,EPS,QTR,20220803,0.54
IR,GDI,45687V10,INGERSOLL RAN,20220331,EPS,QTR,20220504,0.49
IR,GDI,45687V10,INGERSOLL RAN,20211231,EPS,QTR,20220223,0.68
IR,GDI,45687V10,INGERSOLL RAN,20210930,EPS,QTR,20211103,0.57
IR,GDI,45687V10,INGERSOLL RAN,20210630,EPS,QTR,20210728,0.46
IR,GDI,45687V10,INGERSOLL RAN,20210331,EPS,QTR,20210428,0.45
IR,GDI,45687V10,INGERSOLL RAN,20201231,EPS,QTR,20210222,0.53
IR,GDI,45687V10,INGERSOLL RAN,20200930,EPS,QTR,20201102,0.4
IR,GDI,45687V10,INGERSOLL RAN,20200630,EPS,QTR,20200803,0.31
IR,GDI,45687V10,INGERSOLL RAN,20200331,EPS,QTR,20200512,0.27
IRBT,IRBT,46272610,IROBOT,20210930,EPS,QTR,20211027,1.67
IRBT,IRBT,46272610,IROBOT CORP,20200930,EPS,QTR,20201020,2.58
IRBT,IRBT,46272610,IROBOT,20220630,EPS,QTR,20220805,-0.35
IRBT,IRBT,46272610,IROBOT,20220331,EPS,QTR,20220504,-0.66
IRBT,IRBT,46272610,IROBOT,20211231,EPS,QTR,20220209,-1.05
IRBT,IRBT,46272610,IROBOT,20210630,EPS,QTR,20210728,0.27
IRBT,IRBT,46272610,IROBOT,20210331,EPS,QTR,20210503,0.41
IRBT,IRBT,46272610,IROBOT CORP,20201231,EPS,QTR,20210210,0.84
IRBT,IRBT,46272610,IROBOT CORP,20200630,EPS,QTR,20200721,1.06
IRBT,IRBT,46272610,IROBOT CORP,20200331,EPS,QTR,20200428,-0.32
IRBT,IRBT,46272610,IROBOT CORP,20191231,EPS,QTR,20200205,0.7
IRBT,IRBT,46272610,IROBOT CORP,20190930,EPS,QTR,20191022,1.24
IRBT,IRBT,46272610,IROBOT CORP,20190630,EPS,QTR,20190723,0.25
IRBT,IRBT,46272610,IROBOT CORP,20190331,EPS,QTR,20190423,0.78
IRBT,IRBT,46272610,IROBOT CORP,20181231,EPS,QTR,20190206,0.88
IRBT,IRBT,46272610,IROBOT CORP,20180930,EPS,QTR,20181023,1.12
IRBT,IRBT,46272610,IROBOT CORP,20180630,EPS,QTR,20180724,0.37
IRBT,IRBT,46272610,IROBOT CORP,20180331,EPS,QTR,20180424,0.71
IRBT,IRBT,46272610,IROBOT CORP,20171231,EPS,QTR,20180207,0.57
IRTC,IRTC,45005610,IRHYTHM TECH,20200630,EPS,QTR,20200806,-0.75
IRTC,IRTC,45005610,IRHYTHM TECH,20220630,EPS,QTR,20220804,-0.8
IRTC,IRTC,45005610,IRHYTHM TECH,20190630,EPS,QTR,20190731,-0.46
IRTC,IRTC,45005610,IRHYTHM TECH,20210630,EPS,QTR,20210805,-0.59
IRTC,IRTC,45005610,IRHYTHM TECH,20220331,EPS,QTR,20220505,-0.8
IRTC,IRTC,45005610,IRHYTHM TECH,20211231,EPS,QTR,20220223,-1.1
IRTC,IRTC,45005610,IRHYTHM TECH,20210930,EPS,QTR,20211104,-0.81
IRTC,IRTC,45005610,IRHYTHM TECH,20210331,EPS,QTR,20210506,-0.95
IRTC,IRTC,45005610,IRHYTHM TECH,20201231,EPS,QTR,20210225,-0.33
IRTC,IRTC,45005610,IRHYTHM TECH,20200930,EPS,QTR,20201105,-0.17
IRTC,IRTC,45005610,IRHYTHM TECH,20200331,EPS,QTR,20200507,-0.34
IRTC,IRTC,45005610,IRHYTHM TECH,20191231,EPS,QTR,20200227,-0.65
IRTC,IRTC,45005610,IRHYTHM TECH,20190930,EPS,QTR,20191105,-0.74
IRTC,IRTC,45005610,IRHYTHM TECH,20190331,EPS,QTR,20190507,-0.33
IRTC,IRTC,45005610,IRHYTHM TECH,20181231,EPS,QTR,20190212,-0.48
IRTC,IRTC,45005610,IRHYTHM TECH,20180930,EPS,QTR,20181030,-0.43
IRTC,IRTC,45005610,IRHYTHM TECH,20180630,EPS,QTR,20180801,-0.51
IRTC,IRTC,45005610,IRHYTHM TECH,20180331,EPS,QTR,20180502,-0.47
IRTC,IRTC,45005610,IRHYTHM TECH,20171231,EPS,QTR,20180214,-0.48
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20210331,EPS,QTR,20210506,0.24
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20200331,EPS,QTR,20200506,0.04
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20220331,EPS,QTR,20220505,0.21
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20220630,EPS,QTR,20220804,0.21
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20211231,EPS,QTR,20220217,0.27
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20210930,EPS,QTR,20211104,0.33
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20210630,EPS,QTR,20210805,0.34
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20201231,EPS,QTR,20210217,0.36
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20200930,EPS,QTR,20201105,0.23
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20200630,EPS,QTR,20200806,0.16
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20191231,EPS,QTR,20200213,0.3
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20190930,EPS,QTR,20191031,0.4
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20190630,EPS,QTR,20190730,0.1
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20190331,EPS,QTR,20190502,-0.26
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20181231,EPS,QTR,20190213,-0.02
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20180930,EPS,QTR,20181106,-0.38
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20180630,EPS,QTR,20180806,-0.28
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20180331,EPS,QTR,20180501,-0.27
IRWD,IRWD,46333X10,IRONWOOD PHARMS,20171231,EPS,QTR,20180215,-0.14
ISBC,ISBC,46146L10,INVESTORS,20190630,EPS,QTR,20190724,0.19
ISBC,ISBC,46146L10,INVESTORS,20211231,EPS,QTR,20220126,0.4
ISBC,ISBC,46146L10,INVESTORS,20210930,EPS,QTR,20211027,0.28
ISBC,ISBC,46146L10,INVESTORS,20210331,EPS,QTR,20210428,0.31
ISBC,ISBC,46146L10,INVESTORS,20201231,EPS,QTR,20210127,0.28
ISBC,ISBC,46146L10,INVESTORS,20200930,EPS,QTR,20201028,0.27
ISBC,ISBC,46146L10,INVESTORS,20200630,EPS,QTR,20200729,0.18
ISBC,ISBC,46146L10,INVESTORS,20200331,EPS,QTR,20200429,0.17
ISBC,ISBC,46146L10,INVESTORS,20191231,EPS,QTR,20200129,0.19
ISBC,ISBC,46146L10,INVESTORS,20190930,EPS,QTR,20191023,0.2
ISBC,ISBC,46146L10,INVESTORS,20190331,EPS,QTR,20190424,0.18
ISBC,ISBC,46146L10,INVESTORS,20181231,EPS,QTR,20190130,0.22
ISBC,ISBC,46146L10,INVESTORS,20180930,EPS,QTR,20181025,0.19
ISBC,ISBC,46146L10,INVESTORS,20180630,EPS,QTR,20180726,0.2
ISBC,ISBC,46146L10,INVESTORS,20180331,EPS,QTR,20180426,0.2
ISBC,ISBC,46146L10,INVESTORS,20171231,EPS,QTR,20180125,0.17
ISBC,ISBC,46146L10,INVESTORS,20210630,EPS,QTR,20210728,0.34
ISCA,ISCA,46033520,INTL SPEEDWAY,20180831,EPS,QTR,20181004,0.26
ISCA,ISCA,46033520,INTL SPEEDWAY,20190531,EPS,QTR,20190703,0.36
ISCA,ISCA,46033520,INTL SPEEDWAY,20190228,EPS,QTR,20190404,0.57
ISCA,ISCA,46033520,INTL SPEEDWAY,20181130,EPS,QTR,20190124,0.62
ISCA,ISCA,46033520,INTL SPEEDWAY,20180531,EPS,QTR,20180705,0.37
ISCA,ISCA,46033520,INTL SPEEDWAY,20180228,EPS,QTR,20180403,0.6
ISCA,ISCA,46033520,INTL SPEEDWAY,20171130,EPS,QTR,20180125,0.77
ISCA,ISCA,46033520,INTL SPEEDWAY,20190831,EPS,QTR,20191003,0.31
ISIG,ISIG,45765Y10,INSIGNIA SYS INC,20171231,EPS,QTR,20180314,
ISRG,ISRG,46120E60,INTUITIVE,20220331,EPS,QTR,20220421,1.13
ISRG,ISRG,46120E60,INTUITIVE,20220630,EPS,QTR,20220721,1.14
ISRG,ISRG,46120E60,INTUITIVE,20211231,EPS,QTR,20220120,1.3
ISRG,ISRG,46120E60,INTUITIVE,20210930,EPS,QTR,20211019,1.19
ISRG,ISRG,46120E60,INTUITIVE,20210630,EPS,QTR,20210720,1.3067
ISRG,ISRG,46120E60,INTUITIVE,20210331,EPS,QTR,20210420,1.1733
ISRG,ISRG,46120E60,INTUITIVE,20201231,EPS,QTR,20210121,1.1933
ISRG,ISRG,46120E60,INTUITIVE,20200930,EPS,QTR,20201015,0.9233
ISRG,ISRG,46120E60,INTUITIVE,20200630,EPS,QTR,20200721,0.37
ISRG,ISRG,46120E60,INTUITIVE,20191231,EPS,QTR,20200123,1.16
ISRG,ISRG,46120E60,INTUITIVE,20190930,EPS,QTR,20191017,1.1433
ISRG,ISRG,46120E60,INTUITIVE,20190630,EPS,QTR,20190718,1.0833
ISRG,ISRG,46120E60,INTUITIVE,20181231,EPS,QTR,20190124,1.04
ISRG,ISRG,46120E60,INTUITIVE,20180930,EPS,QTR,20181018,0.9433
ISRG,ISRG,46120E60,INTUITIVE,20180630,EPS,QTR,20180719,0.92
ISRG,ISRG,46120E60,INTUITIVE,20180331,EPS,QTR,20180417,0.8133
ISRG,ISRG,46120E60,INTUITIVE,20171231,EPS,QTR,20180125,0.8467
ISRG,ISRG,46120E60,INTUITIVE,20190331,EPS,QTR,20190418,0.87
ISRG,ISRG,46120E60,INTUITIVE,20200331,EPS,QTR,20200416,0.8967
ITRI,ITRI,46574110,ITRON INC,20200630,EPS,QTR,20200803,0.03
ITRI,ITRI,46574110,ITRON,20210630,EPS,QTR,20210805,0.28
ITRI,ITRI,46574110,ITRON,20220630,EPS,QTR,20220804,0.07
ITRI,ITRI,46574110,ITRON,20220331,EPS,QTR,20220502,0.11
ITRI,ITRI,46574110,ITRON,20211231,EPS,QTR,20220228,0.75
ITRI,ITRI,46574110,ITRON,20210930,EPS,QTR,20211104,0.21
ITRI,ITRI,46574110,ITRON,20210331,EPS,QTR,20210503,0.52
ITRI,ITRI,46574110,ITRON INC,20201231,EPS,QTR,20210224,0.65
ITRI,ITRI,46574110,ITRON INC,20200930,EPS,QTR,20201102,0.61
ITRI,ITRI,46574110,ITRON INC,20200331,EPS,QTR,20200504,0.57
ITRI,ITRI,46574110,ITRON INC,20191231,EPS,QTR,20200224,0.72
ITRI,ITRI,46574110,ITRON INC,20190930,EPS,QTR,20191104,1.04
ITRI,ITRI,46574110,ITRON INC,20190630,EPS,QTR,20190805,0.87
ITRI,ITRI,46574110,ITRON INC,20190331,EPS,QTR,20190506,0.7
ITRI,ITRI,46574110,ITRON INC,20181231,EPS,QTR,20190227,0.88
ITRI,ITRI,46574110,ITRON INC,20180930,EPS,QTR,20181105,1.13
ITRI,ITRI,46574110,ITRON INC,20180630,EPS,QTR,20180806,0.51
ITRI,ITRI,46574110,ITRON INC,20180331,EPS,QTR,20180514,0.13
ITRI,ITRI,46574110,ITRON INC,20171231,EPS,QTR,20180228,1.01
ITT,IIN,45073V10,ITT,20210331,EPS,QTR,20210507,1.06
ITT,IIN,45073V10,ITT,20220630,EPS,QTR,20220804,0.98
ITT,IIN,45073V10,ITT,20211231,EPS,QTR,20220209,1.06
ITT,IIN,45073V10,ITT,20210930,EPS,QTR,20211103,0.99
ITT,IIN,45073V10,ITT,20210630,EPS,QTR,20210805,0.94
ITT,IIN,45073V10,ITT,20201231,EPS,QTR,20210219,1.01
ITT,IIN,45073V10,ITT,20200930,EPS,QTR,20201030,0.82
ITT,IIN,45073V10,ITT,20200630,EPS,QTR,20200731,0.57
ITT,IIN,45073V10,ITT,20200331,EPS,QTR,20200501,0.8
ITT,IIN,45073V10,ITT,20191231,EPS,QTR,20200221,0.99
ITT,IIN,45073V10,ITT,20190930,EPS,QTR,20191101,0.97
ITT,IIN,45073V10,ITT,20190630,EPS,QTR,20190802,0.93
ITT,IIN,45073V10,ITT,20190331,EPS,QTR,20190503,0.91
ITT,IIN,45073V10,ITT,20181231,EPS,QTR,20190222,0.82
ITT,IIN,45073V10,ITT,20180930,EPS,QTR,20181102,0.82
ITT,IIN,45073V10,ITT,20180630,EPS,QTR,20180803,0.82
ITT,IIN,45073V10,ITT,20180331,EPS,QTR,20180504,0.77
ITT,IIN,45073V10,ITT,20171231,EPS,QTR,20180216,0.64
ITT,IIN,45073V10,ITT,20220331,EPS,QTR,20220503,0.97
ITW,ITW,45230810,ILLINOIS TOOL,20191231,EPS,QTR,20200131,1.99
ITW,ITW,45230810,ILLINOIS TOOL,20211231,EPS,QTR,20220203,1.95
ITW,ITW,45230810,ILLINOIS TOOL,20201231,EPS,QTR,20210205,2.02
ITW,ITW,45230810,ILLINOIS TOOL,20181231,EPS,QTR,20190201,1.83
ITW,ITW,45230810,ILLINOIS TOOL,20220630,EPS,QTR,20220802,2.37
ITW,ITW,45230810,ILLINOIS TOOL,20220331,EPS,QTR,20220503,2.11
ITW,ITW,45230810,ILLINOIS TOOL,20210930,EPS,QTR,20211028,1.96
ITW,ITW,45230810,ILLINOIS TOOL,20210630,EPS,QTR,20210730,2.1
ITW,ITW,45230810,ILLINOIS TOOL,20210331,EPS,QTR,20210430,2.11
ITW,ITW,45230810,ILLINOIS TOOL,20200930,EPS,QTR,20201023,1.83
ITW,ITW,45230810,ILLINOIS TOOL,20200630,EPS,QTR,20200731,1.01
ITW,ITW,45230810,ILLINOIS TOOL,20200331,EPS,QTR,20200505,1.77
ITW,ITW,45230810,ILLINOIS TOOL,20190930,EPS,QTR,20191025,2.04
ITW,ITW,45230810,ILLINOIS TOOL,20190630,EPS,QTR,20190726,2
ITW,ITW,45230810,ILLINOIS TOOL,20190331,EPS,QTR,20190425,1.81
ITW,ITW,45230810,ILLINOIS TOOL,20180930,EPS,QTR,20181024,1.9
ITW,ITW,45230810,ILLINOIS TOOL,20180630,EPS,QTR,20180723,1.97
ITW,ITW,45230810,ILLINOIS TOOL,20180331,EPS,QTR,20180426,1.9
ITW,ITW,45230810,ILLINOIS TOOL,20171231,EPS,QTR,20180124,1.7
JAKK,JAKK,47012E40,JAKKS PACIFIC,20220630,EPS,QTR,20220727,2.1
JAKK,JAKK,47012E40,JAKKS PACIFIC,20210630,EPS,QTR,20210728,-0.38
JAKK,JAKK,47012E10,JAKKS PACIFIC,20190630,EPS,QTR,20190809,-8.3
JAKK,JAKK,47012E10,JAKKS PACIFIC,20200630,EPS,QTR,20200729,-4.38
JAKK,JAKK,47012E40,JAKKS PACIFIC,20220331,EPS,QTR,20220428,-0.28
JAKK,JAKK,47012E40,JAKKS PACIFIC,20211231,EPS,QTR,20220217,0.14
JAKK,JAKK,47012E40,JAKKS PACIFIC,20210930,EPS,QTR,20211027,3.76
JAKK,JAKK,47012E40,JAKKS PACIFIC,20210331,EPS,QTR,20210428,-1.77
JAKK,JAKK,47012E40,JAKKS PACIFIC,20201231,EPS,QTR,20210218,-0.8
JAKK,JAKK,47012E40,JAKKS PACIFIC,20200930,EPS,QTR,20201102,4.76
JAKK,JAKK,47012E10,JAKKS PACIFIC,20200331,EPS,QTR,20200513,-7.2
JAKK,JAKK,47012E10,JAKKS PACIFIC,20191231,EPS,QTR,20200219,-2.6
JAKK,JAKK,47012E10,JAKKS PACIFIC,20190930,EPS,QTR,20191107,7.6
JAKK,JAKK,47012E10,JAKKS PACIFIC,20190331,EPS,QTR,20190509,-9.8
JAKK,JAKK,47012E10,JAKKS PACIFIC,20181231,EPS,QTR,20190226,-3.7
JAKK,JAKK,47012E10,JAKKS PACIFIC,20180930,EPS,QTR,20181025,3.8
JAKK,JAKK,47012E10,JAKKS PACIFIC,20180630,EPS,QTR,20180726,-7.2
JAKK,JAKK,47012E10,JAKKS PACIFIC,20180331,EPS,QTR,20180426,-8.5
JAKK,JAKK,47012E10,JAKKS PACIFIC,20171231,EPS,QTR,20180222,-6.1
JAX,JAX,46609J10,J ALEXANDERS,20190331,EPS,QTR,20190501,0.27
JAX,JAX,46609J10,J ALEXANDERS,20191231,EPS,QTR,20200313,
JAX,JAX,46609J10,J ALEXANDERS,20190930,EPS,QTR,20191107,0.06
JAX,JAX,46609J10,J ALEXANDERS,20190630,EPS,QTR,20190809,0.19
JAX,JAX,46609J10,J ALEXANDERS,20181231,EPS,QTR,20190311,0.39
JAX,JAX,46609J10,J ALEXANDERS,20180930,EPS,QTR,20181107,-0.04
JAX,JAX,46609J10,J ALEXANDERS,20180630,EPS,QTR,20180808,0.15
JAX,JAX,46609J10,J ALEXANDERS,20180331,EPS,QTR,20180503,0.12
JAX,JAX,46609J10,J ALEXANDERS,20171231,EPS,QTR,20180307,0.37
JAZZ,JAZP,G5087110,JAZZ PHRMT,20191231,EPS,QTR,20200225,4.42
JAZZ,JAZP,G5087110,JAZZ PHARMS,20201231,EPS,QTR,20210223,4
JAZZ,JAZP,G5087110,JAZZ PHARMS,20211231,EPS,QTR,20220301,4.21
JAZZ,JAZP,G5087110,JAZZ PHARMS,20220630,EPS,QTR,20220803,4.3
JAZZ,JAZP,G5087110,JAZZ PHARMS,20220331,EPS,QTR,20220504,3.73
JAZZ,JAZP,G5087110,JAZZ PHARMS,20210930,EPS,QTR,20211109,4.2
JAZZ,JAZP,G5087110,JAZZ PHARMS,20210630,EPS,QTR,20210803,3.9
JAZZ,JAZP,G5087110,JAZZ PHARMS,20210331,EPS,QTR,20210504,3.92
JAZZ,JAZP,G5087110,JAZZ PHARMS,20200930,EPS,QTR,20201102,4.31
JAZZ,JAZP,G5087110,JAZZ PHARMS,20200630,EPS,QTR,20200804,3.71
JAZZ,JAZP,G5087110,JAZZ PHRMT,20200331,EPS,QTR,20200505,0.45
JAZZ,JAZP,G5087110,JAZZ PHRMT,20190930,EPS,QTR,20191105,4.1
