TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
NDCO,90537,H5833N10,20090416,20131119,1
NDCO,90537,G6543110,20131219,20200730,1
NDCO,,,20200820,,6
NDLS,13959,65540B10,20130718,20220331,1
NDSN,57809,65566310,19820916,20220331,1
NEM,21207,65163910,19760115,20220331,1
NEO,82831,64091910,19990318,20110501,1
NEO,82831,45824V10,20110519,20110717,1
NEO,82831,45824V20,20110818,20190618,1
NEO,,,20190620,,6
NEOG,75976,64049110,19900118,20220331,1
NEOP,78066,64051810,19940915,20120104,1
NEOP,78066,63937X10,20120119,20190425,1
NEOP,78066,63937X20,20190516,20220331,1
NEOT,15075,64066G10,20141218,20180117,1
NEOT,15075,30048L10,20180118,20220331,1
NEOT,,,20220519,,6
NERV,14822,60338010,20140814,20220331,1
NEWM,14490,64704V10,20140320,20191119,1
NEWM,14490,36472T10,20191219,20220331,1
NEWR,15108,64829B10,20150115,20220331,1
NFBK,92443,66611L10,20071115,20130124,1
NFBK,92443,66611T10,20130214,20220331,1
NFG,25590,63618010,19761014,20220331,1
NFLX,89393,64110L10,20020815,20220331,1
NFX,79915,65129010,19940120,20190213,1
NFXAV,18420,35137L10,20190319,20220331,1
NGHC,14464,63622030,20140320,20201231,1
NGL,79925,89592610,19940414,19950313,1
NGL,81594,62912110,19950316,19980706,1
NGL,81594,26816L10,19980716,20000201,1
NGL,90352,26816Q10,20000217,20070402,1
NGL,90352,26817G10,20070419,20100524,1
NGL,90352,26817G30,20100617,20121002,1
NGL,90352,26817R10,20121018,20180406,1
NGL,19825,26818M10,20200917,20201014,5
NGVC,13508,63888U10,20120920,20220331,1
NGVT,16044,45688C10,20160616,20220331,1
NHC,72338,63633R10,19870120,19980104,1
NHC,72338,63590610,19980115,20181231,1
NHLC,81728,63888P40,20030717,20120713,1
NHLI,12062,63633F10,19890817,19940607,1
NHLI,12062,63633E10,19940616,19950430,1
NHLI,12062,50540R10,19950518,20000503,1
NHLI,12062,50540R40,20000518,20220331,1
NI,38762,66526210,19760115,19880303,1
NI,38762,62914010,19880317,19990414,1
NI,38762,65473P10,19990415,20220331,1
NIKE,57665,65410610,19820520,20220331,1
NIMC,,,20080814,20171018,6
NIMC,17313,09354A10,20180214,20220331,1
NJR,64450,64602510,19841220,20220331,1
NKC,58836,65252610,20011018,20141022,1
NKC,58836,65252620,20141120,20220331,1
NL,13303,62915610,19770519,19881222,1
NL,13303,62915640,19890119,20220331,1
NLNK,13111,65151110,20120119,20200318,1
NLNK,13111,55028X10,20200319,20220331,1
NME,52337,63688610,19760115,19950625,1
NME,52337,88033G10,19950720,20121010,1
NME,52337,88033G40,20121018,20220331,1
NMIH,14318,62920930,20131219,20220331,1
NMRK,17126,65158N10,20180118,20220331,1
NNBR,80343,62930510,19940519,20000608,1
NNBR,80343,62933710,20000615,20220331,1
NNI,89964,64031N10,20040219,20220331,1
NNVC,,,20061019,20130918,6
NNVC,14133,63008720,20130925,20190923,1
NNVC,14133,63008730,20191017,20220331,1
NOB,38703,66733210,19760115,19800416,5
NOB,38703,66938010,19830429,19981102,1
NOB,38703,94974610,19981119,20220331,1
NOBE,57817,65566410,19760115,20220331,1
NOC,24766,66680710,19760115,20220331,1
NOI,84032,63707110,19961219,20210103,1
NOI,84032,62955J10,20210114,20220331,1
NOSH,80167,40521910,19951019,20000530,1
NOSH,80167,40521710,20000615,20220331,1
NOUT,90875,64107N20,20050818,20220331,1
NOUT,,,20220616,,6
NOVC,91279,66987B10,20060510,20090201,1
NOVC,91279,89354M10,20090219,20141030,1
NOVC,91279,69937430,20141120,20220331,1
NOWZ,13447,81762P10,20120816,20220331,1
NOX,82779,67000210,19961114,20190509,1
NOX,82779,67000240,20190516,20220331,1
NP,34673,65171820,19780720,19880113,1
NP,,,19880114,19900815,6
NP,34673,65171850,19900906,20220331,1
NPD,58501,63713010,19780216,19951008,1
NPD,58501,63713030,19951019,19980309,1
NPD,58501,36225V10,19980319,20211014,1
NPIC,90440,64007910,20041216,20220331,1
NPO,89406,29355X10,20021114,20220331,1
NPTN,12559,64051T10,20110317,20220331,1
NRGE,90071,62937750,20040325,20220331,1
NRLS,92252,64127R30,20070827,20170108,1
NRLS,92252,64127R40,20170119,20190717,1
NRLS,92252,64127R50,20190718,20191031,1
NRLS,92252,81689B10,20191114,20210427,1
NRLS,92252,69638910,20210520,20220331,1
NSAM,14686,66705Y10,20140717,20170110,1
NSAM,14686,19625W10,20170119,20180624,1
NSAM,14686,19626G10,20180719,20210621,1
NSAM,14686,25401T10,20210715,20220331,1
NSC,28193,63777610,19760115,19780815,5
NSC,64311,65584410,19820625,20220331,1
NSC1,82196,24791610,19960118,19960313,1
NSC1,82196,24791620,19961017,20200729,1
NSC1,19752,24790A10,20201119,20220331,1
NSIT,81220,45765U10,19950216,20220331,1
NSP,23931,66577210,19760115,20000820,1
NSP,23931,98389B10,20000914,20220331,1
NSSC,55993,63040210,19841220,20220331,1
NSTQ,13962,63009R10,20130815,20220331,1
NTAP,82598,64120L10,19960118,20080325,1
NTAP,82598,64110D10,20080417,20220331,1
NTBY,,,19870917,19910515,6
NTBY,77415,62877810,19920317,20220331,1
NTCT,87179,64115T10,19990916,20220331,1
NTGE,89800,64111Q10,20030814,20220331,1
NTGN,17894,64050Y10,20180816,20200505,1
NTLA,16064,45826J10,20160616,20220331,1
NTRA,15534,63230710,20150820,20220331,1
NTRP,,,20141120,20170215,6
NTRP,16639,64129T20,20170329,20201201,1
NTRS,58246,66585910,19780307,20220331,1
NTW2,87508,64115A10,19991223,20030817,1
NTW2,87508,64115A20,20040819,20120812,1
NTW2,87508,64115A40,20120816,20220331,1
NU,44206,66439710,19760115,20150218,1
NU,44206,30040W10,20150219,20220331,1
NU06,88379,67069D10,20040415,20190307,1
NUE,34817,67034610,19760115,20220331,1
NUS,84172,67018T10,19970116,20220331,1
NVDA,86580,67066G10,19990318,20220331,1
NVRO,15046,64157F10,20141218,20220331,1
NVSE,90188,67070410,20040520,20220331,1
NVTA,15198,46185L10,20150319,20220331,1
NVTL,88807,66987M10,20010118,20021028,1
NVTL,88807,66987M60,20021114,20161108,1
NVTL,88807,45782B10,20161117,20220331,1
NVTR,15955,67075N10,20160317,20191121,1
NVTR,,,20191219,,6
NWEN,58318,66745130,19810319,19811231,1
NWL,60986,65119210,19780914,19990323,1
NWL,60986,65122910,19990415,20220331,1
NWNG,58334,66765510,19780615,20180930,1
NWNG,58334,66765N10,20181018,20220331,1
NWPS,58406,66823110,19800619,19980506,1
NWPS,58406,66807410,19980514,20030912,1
NWPS,,,20030918,20041117,6
NWPS,90458,66807430,20041118,20220331,1
NWPX,82599,66774610,19960118,20220331,1
NWS,69593,65248770,19870219,20031119,1
NWS,,,20031120,20040915,6
NWS,69593,65248770,20040916,20041102,1
NWS,90442,65248E20,20041118,20050119,1
NWS,90441,65248E10,20050120,20130630,1
NWS,90441,90130A10,20130718,20190318,1
NWS/1,69593,65248770,20031120,20040915,1
NWS/1,90441,65248E10,20041118,20050119,1
NWS/1,90442,65248E20,20050120,20130630,1
NWS/1,90442,90130A20,20130718,20190318,1
NWSB,81095,66779410,19960815,19980217,1
NWSB,81095,66732810,19980219,20091217,1
NWSB,81095,66734010,20100114,20220331,1
NWSV,13963,65249B10,20130718,20220331,1
NWYC,90387,64929510,20041118,20181119,1
NWYC,90387,74980D10,20181220,20200706,1
NWYC,,,20200716,20210131,6
NX,42307,74762010,19780720,20080423,1
NXB,92635,74761910,20080515,20220331,1
NXST,89916,65336K10,20040115,20220331,1
NXTC,18664,65343E10,20190620,20220331,1
NXTD,14934,67091J10,20141016,20160911,1
NXTD,14934,67091J20,20160915,20211017,1
NXTD,14934,67091J40,20211118,20211231,1
NXTM,90957,67072V10,20051117,20190221,1
NYLD,14030,62942X10,20130815,20150514,1
NYLD,14030,62942X30,20150618,20180916,1
NYLD,14030,18539C10,20180920,20220331,1
NYT,47466,65011110,19760115,20220331,1
O,66667,67606510,19840719,19951018,1
O,67029,67606520,19951019,20030930,1
O,67029,46564M10,20031016,20041110,1
O,67029,46564T10,20041118,20220331,1
OASS,93420,67421510,20100715,20201009,1
OASS,,,20210318,,6
OBLN,16393,67424L10,20161117,20190724,1
OBLN,16393,67424L20,20190815,20210615,1
OBLN,16393,76090R10,20210617,20220331,1
OBOD,60186,69073010,19810730,19940510,1
OBOD,60186,69073210,19940519,20220331,1
OCER,58975,67523210,19770818,20220331,1
OCF,24811,69073410,19760115,19861105,1
OCF,24811,69073420,19870115,19960102,1
OCF,24811,69073F10,19960118,20021218,1
OCF,,,20040617,20061018,6
OCF,91531,69074210,20061101,20220331,1
OCFC,83774,67490410,19960919,19990913,1
OCFC,83774,67523410,19990916,20220331,1
OCUL,14823,67576A10,20140918,20220331,1
OCWN,84007,67574610,19970515,20060514,1
OCWN,84007,67574630,20060518,20200813,1
OCWN,84007,67574660,20200820,20220331,1
OCX,15863,68235C10,20160114,20220331,1
ODEP,75573,67622010,19881020,20200630,1
ODEP,75573,88337F10,20200716,20220331,1
ODFL,77037,67958010,19911219,20220331,1
ODT,17154,67607910,20180118,20220114,1
ODT,,,20220120,,6
OEC,23026,67734710,19760115,19971109,1
OEC,23026,33793210,19971120,20220331,1
OESX,92466,68627510,20080117,20220331,1
OFB,11208,68618510,19940714,19970126,1
OFB,11208,68618W10,19970220,20130425,1
OFB,11208,67103X10,20130516,20220331,1
OFIX,78756,N6748L10,19920917,20180731,1
OFIX,78756,68752M10,20180816,20220331,1
OGE,24440,67885810,19760115,19970101,1
OGE,24440,67083710,19970116,20220331,1
OGSW,14401,68235P10,20140220,20220331,1
OHSC,58836,67136510,19851219,19980218,1
OHSC,58836,76168W10,19980219,20000815,1
OI1,13661,69076810,19760115,19870323,1
OI1,77157,69076840,19920220,20191226,1
OI1,77157,67098H10,20200116,20220331,1
OIS,88897,67802610,20010315,20220331,1
OKE,25232,68267810,19801210,19971127,1
OKE,25232,68268010,19971218,20220331,1
OKTA,16649,67929510,20170518,20220331,1
OLDB,12068,68003310,19870618,20220331,1
OLDR,59396,68022310,19760115,20220331,1
OLLI,15535,68111610,20150820,20220331,1
OLN,13610,68066520,19760115,20220331,1
OLOG,59089,67625510,19760115,20060205,1
OLOG,59089,11039410,20060216,20190510,1
OLOG,,,20190516,20210331,6
OMCL,89110,68213N10,20011018,20220331,1
OMED,14055,68234X10,20130815,20190422,1
OMER,93085,68214310,20091015,20220331,1
OMGC,92467,68628V30,20080117,20220331,1
OMN,87214,68212910,19991014,20200331,1
OMRI,89898,67611810,20040617,20160221,1
OMRI,89898,67611820,20160317,20190401,1
ONCE,15183,84652J10,20150219,20191216,1
ONDK,15110,68216310,20150115,20201012,1
ONNN,88182,78388410,20000615,20000809,1
ONNN,88182,68218910,20000817,20220331,1
ONSC,,,20070719,20120314,6
ONSC,13265,12657620,20120315,20200510,1
ONSC,13265,68559A10,20200514,20220331,1
ONVO,14033,68620A10,20130711,20200818,1
ONVO,14033,68620A20,20200820,20220331,1
OOMA,15582,68341610,20150820,20220331,1
OPAI,,,20090416,20091118,6
OPAI,93177,68619F20,20091217,20180417,1
OPB,14602,68400010,20140515,20200529,1
OPHT,14167,68374510,20131114,20190416,1
OPHT,14167,46583P10,20190418,20220331,1
OPP1,78186,68393020,19961219,19980901,1
OPP1,78186,71674810,19980917,20160518,1
OPP1,78186,71674830,20160519,20180504,1
OPP1,,,20180517,20211231,6
OR0R,86080,68750Q10,20040415,20070102,1
OR0R,86080,68750Q20,20070118,20070228,1
OR0R,86080,74365A10,20070315,20191219,1
OR0R,86080,74365A30,20200116,20220331,1
ORAT,90444,68668810,20041118,20220331,1
ORBC,91618,68555P10,20061116,20210831,1
ORCL,10104,68389X10,19860619,20220331,1
ORET,91965,68616410,20070517,20160711,1
ORET,91965,68616430,20160714,20180403,1
ORET,,,20180419,20201231,6
ORIT,91743,68632310,20070215,20100623,1
ORIT,91743,68633D10,20100715,20191129,1
ORLY,79103,68609110,19930715,20101229,1
ORLY,79103,67103H10,20110120,20220331,1
ORMP,13798,68403P20,20130211,20220331,1
OSBC,79851,68027710,19950420,20220331,1
OSG/1,15860,69036R86,20160616,20210401,1
OSIR,91434,68827R10,20060804,20181231,1
OSIS,85488,67104410,19971120,20220331,1
OSTK,89394,69037010,20020718,20220331,1
OTL,86026,67572710,19980618,20060131,1
OTL,86026,45768S10,20060216,20220331,1
OTRK,,,19860515,19860716,6
OTRK,90756,68823920,19860717,20220331,1
OTTR,60098,68964810,19760115,20220331,1
OVSC,,,20121115,20121219,6
OVSC,13883,69014Q10,20130430,20181209,1
OVSC,13883,60040X10,20181220,20210627,1
OVSC,13883,87978U10,20210715,20220331,1
OXM,34948,69149730,19760115,20220331,1
OXY,34833,67459910,19760115,20220331,1
OYOG,85567,67107410,19980416,20120930,1
OYOG,85567,37364X10,20121018,20220331,1
OZM,92405,67551U10,20071115,20190103,1
OZM,92405,67551U20,20190117,20190911,1
OZM,92405,81124610,20190919,20220331,1
OZRK,85198,06390410,19971016,20180715,1
OZRK,85198,06417N10,20180719,20220331,1
P,13928,71850710,19760115,20020902,1
P,13928,20825C10,20020919,20220331,1
PACB,12360,69404D10,20101118,20220331,1
PAMT,13328,69917220,20120816,20140527,1
PAMT,13328,90045010,20140619,20180408,1
PAMT,13328,90045020,20180419,20220331,1
PANL,77610,91347P10,20000720,20220331,1
PANR,77236,69847710,20021219,20201025,1
PANR,77236,69291A10,20201119,20220331,1
PARK,76266,70065810,19930520,20220331,1
PARR,61146,69888410,19830915,20220331,1
PASA,86989,74833W10,19990819,20030805,1
PASA,86989,74833W20,20030814,20120604,1
PASA,86989,58514110,20120614,20170409,1
PASA,86989,58513U10,20170420,20200903,1
PASW,87084,69315310,20031016,20071029,1
PASW,87084,92823T10,20071115,20210317,1
PATK,61496,70334310,19881117,20220331,1
PAWN,76856,31942D10,19920116,20160901,1
PAWN,76856,33767D10,20160915,20211216,1
PAWN,76856,33768G10,20220120,20220331,1
PAX,92502,74347T10,20081016,20091116,1
PAX,92502,48939810,20091119,20220331,1
PAYV,90657,92342Y10,20050519,20180817,1
PAYX,61621,70432610,19830826,20220331,1
PBCP,86582,74383510,19990218,20040114,1
PBCP,86582,74383A10,20040219,20050629,1
PBCP,86582,74402810,20050714,20131031,1
PBCP,86582,85917A10,20131114,20220131,1
PBCT,12073,71019810,19890216,20070415,1
PBCT,12073,71270410,20070419,20220331,1
PBFF,13730,69318G10,20130214,20220331,1
PBHI,90564,74112D10,20050217,20220331,1
PBI,24459,72447910,19760115,20220331,1
PBLA,90603,74036710,20050217,20110619,1
PBLA,90603,74036740,20110714,20220331,1
PBPB,14258,73754Y10,20131114,20220331,1
PBYI,,,20120419,20120516,6
PBYI,13621,74587V10,20121019,20220331,1
PC,60687,70727110,19790719,19940327,1
PC,60687,02909210,19940414,19950403,1
PC,60687,02909010,19950518,19950611,1
PC,60687,02608W10,19950615,19971202,1
PC,60687,02593210,19971218,20220331,1
PCAR,60506,69371810,19760916,20220331,1
PCCC,85886,69318J10,19980416,20220331,1
PCG,13688,69430810,19760115,19970101,1
PCG,13688,69331C10,19970116,20220331,1
PCH,49744,73762810,19760115,20060202,1
PCH,49744,73763010,20060216,20220331,1
PCLN,86783,74150310,19990415,20030615,1
PCLN,86783,74150340,20030619,20180226,1
PCLN,86783,09857L10,20180315,20220331,1
PCO,18649,72570110,19760115,19960214,1
PCO,82797,72570188,19960215,20000113,1
PCR,50550,71383910,19830818,20090531,1
PCR,50550,90110910,20090618,20220331,1
PCRX,12583,69512710,20110317,20220331,1
PCTI,87361,69325Q10,19991118,20220331,1
PCU,82800,84361110,19960215,20051020,1
PCU,82800,84265V10,20051117,20220331,1
PCYL,64742,74622810,20031016,20040425,1
PCYL,64742,74622830,20040520,20220331,1
PDCC,63335,72365510,20011115,20120729,1
PDCC,63335,72366410,20120816,20190813,1
PDCC,,,20190815,,6
PDCO,78034,70341210,19921217,20040630,1
PDCO,78034,70339510,20040715,20220331,1
PDFS,89044,69328210,20010823,20220331,1
PDLI,77292,74369L10,19920416,20060109,1
PDLI,77292,69329Y10,20060119,20201230,1
PDP,75241,70101610,19900315,19910219,1
PDP,75241,70101810,19910314,19970806,1
PDP,75241,72378710,19970918,20220331,1
PDVW,15226,69417130,20150219,20151108,1
PDVW,15226,69290R10,20151119,20190806,1
PDVW,15226,03676C10,20190815,20220331,1
PE,21776,71753710,19760115,19940102,1
PE,21776,69330410,19940120,20001016,1
PE,21776,30161N10,20001116,20220331,1
PEAB,88991,70454910,20010719,20150930,1
PEAB,88991,70454920,20151015,20160413,1
PEAB,,,20160414,20170419,6
PEAB,16689,70455110,20170420,20220331,1
PEBO,78903,70978910,19950817,20220331,1
PEDX,82272,70532410,19951116,20090101,1
PEDX,82272,58502B10,20090115,20220331,1
PEG,23712,74456710,19760115,19860430,1
PEG,23712,74457310,19860515,20220331,1
PEGA,83779,70557310,19960815,20220331,1
PENN,80563,70756910,19940714,20220331,1
PENY,13908,70932B10,20130620,20181031,1
PENY,13908,70932M10,20181115,20220331,1
PEP,13856,71344810,19760115,20220331,1
PESI,78189,71415710,20011115,20131014,1
PESI,78189,71415720,20131017,20180314,1
PETD,62341,71657810,19970717,20120614,1
PETD,62341,69327R10,20120719,20220331,1
PETQ,16827,71639T10,20170817,20220331,1
PETS,,,20031016,20031119,6
PETS,90012,71638210,20040123,20220331,1
PETX,13966,03874P10,20130815,20190717,1
PFE,21936,71708110,19760115,20220331,1
PFG2,89195,74251V10,20011023,20011114,5
PFG2,89371,69491520,20020503,20100908,1
PFG2,,,20100916,20121212,6
PFGA,89195,74251V10,20011115,20220331,1
PFMT,13559,71377E10,20120920,20220331,1
PFNX,14774,71707110,20140918,20200930,1
PFPT,13377,74342410,20120517,20210830,1
PFS,89653,74386T10,20030116,20220331,1
PFSW,87510,71709810,20000120,20080601,1
PFSW,87510,71709820,20080619,20220331,1
PG,18163,74271810,19760115,20220331,1
PGC,88820,70469910,20020214,20220331,1
PGEM,13909,72941W10,20130620,20180411,1
PGLC,,,20140220,20150617,6
PGLC,15538,71530220,20150706,20190403,1
PGNX,85571,74318710,19980115,20200619,1
PGNY,18968,74340E10,20191219,20220331,1
PGTI,91363,69336V10,20060628,20220331,1
PH,41355,70109410,19760115,20220331,1
PHCO,77526,71114810,19940714,20050420,1
PHCO,77526,75970E10,20050519,20220331,1
PHHC,90531,69332020,20050317,20181003,1
PHM,54148,74586810,19780316,19871207,1
PHM,54148,69333C10,19871217,19930630,1
PHM,54148,74586710,19930715,20220331,1
PHSM,34666,71721N10,20031016,20060830,1
PHSM,34666,64065010,20060914,20070808,1
PHSM,34666,64065030,20070816,20130715,1
PHSM,34666,64065040,20130718,20150607,1
PHSM,34666,12805810,20150618,20160727,1
PHSM,34666,12805820,20160818,20220331,1
PIHC,80353,69331510,19970320,20111031,1
PIHC,13105,00404A10,20111117,20220331,1
PIOS,63125,72387710,19780720,20030915,1
PIOS,63125,00847J10,20030918,20220331,1
PIPK,90926,71714G10,20070816,20170504,1
PIPK,90926,02155H10,20170518,20180913,1
PIPK,90926,02155H20,20180920,20220331,1
PIR,51692,72027910,19800408,20190619,1
PIR,51692,72027950,20190620,20200214,1
PIR,,,20200220,,6
PIRS,15433,72079510,20150630,20220331,1
PJC,89968,72407810,20040115,20220331,1
PJT,15650,69343T10,20151119,20220331,1
PKD,58675,70108110,19760115,20180726,1
PKD,58675,70108140,20180816,20190325,1
PKD,58675,70108150,20190718,20200207,1
PKD,,,20200416,20201231,6
PKE,35107,70041620,19831117,20190716,1
PKE,35107,70014A10,20190718,20220331,1
PKG,87541,69515610,20000217,20220331,1
PKOH,61269,70067610,19781019,19850122,1
PKOH,61269,70067710,19850214,19980615,1
PKOH,61269,70066610,19980618,20220331,1
PKVL,11844,72140010,19950817,19970101,1
PKVL,11844,20414910,19970116,20220331,1
PKWI,16499,70051710,20170119,20220331,1
PLAB,11154,71940510,19891019,20220331,1
PLAH,,,20131219,20140219,6
PLAH,14406,72766Q10,20140220,20190131,1
PLAH,14406,28618M10,20190214,20220331,1
PLC1,77568,69341D10,19930218,20081107,1
PLC1,,,20081120,20160518,6
PLC1,16112,92852W20,20160614,20190918,1
PLC1,16112,92852W30,20190919,20201201,1
PLC1,16112,92852W50,20201217,20220331,1
PLCC,76415,70379710,20020214,20140728,1
PLCC,76415,91790E10,20140814,20160506,1
PLCC,16043,91822J10,20160519,20160616,5
PLCE,85390,16890510,19971120,20220331,1
PLLO,13511,69743510,20120720,20220331,1
PLMR,18563,69753M10,20190516,20220331,1
PLNT,15627,72703H10,20150917,20220331,1
PLOW,93372,25960R10,20100520,20220331,1
PLT,16870,69447810,19761216,19880215,1
PLT,16870,69423210,19880317,19980626,1
PLT1,80185,72749310,19940317,20220331,1
PLUG,87337,72919P10,19991216,20110519,1
PLUG,87337,72919P20,20110616,20220331,1
PLUS,10032,72913210,19860205,20220331,1
PMA,61735,20016610,19810319,19870423,1
PMA,61735,03738910,19870514,20120401,1
PMA,61735,G0408V10,20120419,20200331,1
PMA,61735,G0403H10,20200416,20220331,1
PMDX,76672,74157A10,20031120,20061127,1
PMDX,76672,75049110,20061214,20220331,1
PMTC,75912,69917310,19900118,20060227,1
PMTC,75912,69917320,20060316,20130127,1
PMTC,75912,69370C10,20130214,20220331,1
PMW,92602,71817210,20080331,20220331,1
PNCF,60442,69347510,19830119,20220331,1
PNFP,89395,72346Q10,20021017,20220331,1
PNK,16001,72348Y10,20160519,20181012,1
PNM,55511,74449910,19760115,20011230,1
PNM,55511,69349H10,20020117,20220331,1
PNNF,13818,72348P10,20130516,20181025,1
PNTA,62034,70963110,19780615,20120928,1
PNTA,13586,H6169Q10,20121018,20140602,1
PNTA,13586,G7S00T10,20140619,20220331,1
PNTG,18913,70805E10,20191114,20220331,1
PODD,92050,45784P10,20070517,20220331,1
POEA,63467,73044410,19890216,19990428,1
POEA,63467,11523610,19990520,20220331,1
POOL,82515,78402810,19951116,20060516,1
POOL,82515,73278L10,20060518,20220331,1
PORO,91204,73650884,20060420,20220331,1
POSH,13188,73744610,20120216,20220331,1
POWI,85710,73927610,19980115,20220331,1
POWL,63715,73912810,19820520,20220331,1
POZN,88740,73941U10,20001116,20160207,1
