TICKER,PERMNO,ANNDATS,RET,PRC,VOL,RET_1,PRC_1
WASH,11397.0,20190422.0,0.011476,50.24,48549.0,0.016123,51.05
WASH,11397.0,20190128.0,0.001124,53.42,29042.0,-0.039498,51.31
WASH,11397.0,20181022.0,-0.026227,51.98,37874.0,-0.005002,51.72
WASH,11397.0,20180723.0,0.008347,60.4,25802.0,0.023179,61.8
WASH,11397.0,20180420.0,0.008065,56.25,26444.0,-0.002667,56.1
WASH,11397.0,20180130.0,-0.003707,53.75,78232.0,0.000930,53.8
WAT,82651.0,20220802.0,,,,,
WAT,82651.0,20220503.0,,,,,
WAT,82651.0,20220201.0,,,,,
WAT,82651.0,20211102.0,,,,,
WAT,82651.0,20210803.0,,,,,
WAT,82651.0,20210505.0,,,,,
WAT,82651.0,20210202.0,,,,,
WAT,82651.0,20201027.0,0.016568,223.96001,901936.0,0.003617,224.77
WAT,82651.0,20200728.0,-0.017410,223.49001,836064.0,-0.031187,216.52
WAT,82651.0,20200428.0,-0.055895,184.11,897194.0,0.046385,192.64999
WAT,82651.0,20200204.0,-0.030834,219.08,1387507.0,0.007577,220.74001
WAT,82651.0,20191029.0,-0.026441,214.28999,1122061.0,0.003313,215.0
WAT,82651.0,20190730.0,-0.026558,213.32001,1168906.0,-0.012938,210.56
WAT,82651.0,20190423.0,-0.123133,211.36,3500787.0,-0.018073,207.53999
WAT,82651.0,20190123.0,0.126927,229.50999,2384504.0,-0.025271,223.71001
WAT,82651.0,20181023.0,-0.026118,181.22,2671334.0,-0.032116,175.39999
WAT,82651.0,20180724.0,0.006719,197.77,1220816.0,-0.005613,196.66
WAT,82651.0,20180424.0,-0.078340,193.17999,2426559.0,-0.007868,191.66
WAT,82651.0,20180123.0,-0.017600,210.99001,1038577.0,0.015688,214.3
WATT,10606.0,20180801.0,-0.016949,84.1,132851.0,0.026754,86.35
WATT,10606.0,20180501.0,0.004698,74.85,77471.0,-0.006680,74.35
WATT,10606.0,20180215.0,0.019117,77.3,189405.0,-0.001941,77.15
WATT,10606.0,20220810.0,,,,,
WATT,10606.0,20220511.0,,,,,
WATT,10606.0,20220224.0,,,,,
WATT,10606.0,20211111.0,,,,,
WATT,10606.0,20210729.0,,,,,
WATT,10606.0,20210512.0,,,,,
WATT,10606.0,20210225.0,,,,,
WATT,10606.0,20201109.0,0.015511,112.61,309493.0,0.040139,117.13
WATT,10606.0,20200805.0,0.033184,89.67,182281.0,-0.007806,88.97
WATT,10606.0,20200506.0,-0.006864,81.02,205295.0,-0.035053,78.18
WATT,10606.0,20200226.0,-0.009402,97.98,154890.0,-0.019800,95.81
WATT,10606.0,20191107.0,0.002826,95.8,157636.0,-0.006681,95.16
WATT,10606.0,20190808.0,0.026130,94.64,101954.0,-0.011200,93.58
WATT,10606.0,20190430.0,-0.001982,85.59,158012.0,-0.009931,84.74
WATT,10606.0,20190227.0,0.006952,81.11,73069.0,-0.004438,80.54
WATT,10606.0,20181030.0,0.025264,69.8,155051.0,0.003582,70.05
WDAY,13628.0,20220825.0,,,,,
WDAY,13628.0,20220526.0,,,,,
WDAY,13628.0,20220228.0,,,,,
WDAY,13628.0,20211118.0,,,,,
WDAY,13628.0,20210826.0,,,,,
WDAY,13628.0,20210526.0,,,,,
WDAY,13628.0,20210225.0,,,,,
WDAY,13628.0,20201119.0,0.032154,230.8,4120113.0,-0.092721,209.39999
WDAY,13628.0,20200827.0,0.014090,216.63,5525822.0,0.125791,243.88
WDAY,13628.0,20200527.0,0.012118,170.38,4101730.0,0.071487,182.56
WDAY,13628.0,20200227.0,-0.023723,171.2,3550826.0,0.011974,173.25
WDAY,13628.0,20191203.0,0.009132,173.5,2782530.0,-0.046744,165.39
WDAY,13628.0,20190829.0,0.012627,187.64999,2864732.0,-0.055262,177.28
WDAY,13628.0,20190528.0,0.010203,212.87,3753961.0,-0.045286,203.23
WDAY,13628.0,20190228.0,0.002431,197.92999,2936811.0,-0.044410,189.14
WDAY,13628.0,20181129.0,-0.003634,145.3,3427567.0,0.128699,164.0
WDAY,13628.0,20180904.0,0.013912,156.69,3390699.0,-0.092412,142.21001
WDAY,13628.0,20180531.0,-0.006222,130.96001,2829235.0,-0.035660,126.29
WDAY,13628.0,20180227.0,0.003208,128.21001,3279501.0,-0.012012,126.67
WDC,66384.0,20220805.0,,,,,
WDC,66384.0,20220428.0,,,,,
WDC,66384.0,20220127.0,,,,,
WDC,66384.0,20211028.0,,,,,
WDC,66384.0,20210804.0,,,,,
WDC,66384.0,20210429.0,,,,,
WDC,66384.0,20210128.0,,,,,
WDC,66384.0,20201028.0,-0.037450,38.81,5603005.0,-0.018037,38.11
WDC,66384.0,20200805.0,-0.006479,44.47,6655912.0,-0.161232,37.3
WDC,66384.0,20200430.0,-0.034569,46.08,9252349.0,-0.121528,40.48
WDC,66384.0,20200130.0,0.002996,66.96,8712223.0,-0.021804,65.5
WDC,66384.0,20191030.0,-0.010033,62.16,4805113.0,-0.169080,51.65
WDC,66384.0,20190731.0,-0.047712,53.89,8556431.0,0.030061,55.51
WDC,66384.0,20190429.0,-0.008837,50.47,9482139.0,0.012879,51.12
WDC,66384.0,20190124.0,0.066986,40.14,15713917.0,0.075237,43.16
WDC,66384.0,20181025.0,0.031907,54.01,7345264.0,-0.181818,44.19
WDC,66384.0,20180726.0,0.019304,77.09,5388289.0,-0.077312,71.13
WDC,66384.0,20180426.0,0.023161,87.91,4331223.0,-0.079968,80.88
WDC,66384.0,20180125.0,0.011728,87.99,7298313.0,0.018298,89.6
WDFC,81294.0,20220707.0,,,,,
WDFC,81294.0,20220407.0,,,,,
WDFC,81294.0,20220106.0,,,,,
WDFC,81294.0,20211019.0,,,,,
WDFC,81294.0,20210707.0,,,,,
WDFC,81294.0,20210408.0,,,,,
WDFC,81294.0,20210107.0,,,,,
WDFC,81294.0,20201020.0,0.008940,197.5,116347.0,0.187899,234.61
WDFC,81294.0,20200709.0,-0.011877,200.5,187859.0,-0.032120,194.06
WDFC,81294.0,20200409.0,0.004179,175.41,328255.0,-0.120575,154.25999
WDFC,81294.0,20200109.0,0.010803,191.81,142155.0,-0.032741,185.53
WDFC,81294.0,20191017.0,0.014278,182.67,112612.0,-0.013850,180.14
WDFC,81294.0,20190709.0,-0.003151,161.35001,172440.0,0.085466,175.14
WDFC,81294.0,20190409.0,0.015377,172.34,248521.0,-0.050714,163.60001
WDFC,81294.0,20190109.0,0.023958,183.78,244749.0,-0.069322,171.03999
WDFC,81294.0,20181018.0,-0.005761,156.5,69101.0,0.039617,162.7
WDFC,81294.0,20180710.0,0.012235,153.05,198358.0,0.031362,157.85001
WDFC,81294.0,20180405.0,0.015267,133.0,129296.0,-0.032707,128.64999
WDFC,81294.0,20180109.0,-0.008812,118.1,117350.0,0.045301,123.45
WDR,85931.0,20210429.0,,,,,
WDR,85931.0,20210202.0,,,,,
WDR,85931.0,20201027.0,-0.014493,16.32,1647432.0,-0.050245,15.5
WDR,85931.0,20200728.0,-0.037426,14.66,1687211.0,0.012960,14.85
WDR,85931.0,20200428.0,0.078161,14.07,2418619.0,0.027008,14.45
WDR,85931.0,20200204.0,0.022854,16.56,2168502.0,0.022947,16.94
WDR,85931.0,20191029.0,0.042131,16.82,2067895.0,-0.000595,16.81
WDR,85931.0,20190730.0,0.000569,17.6,1330882.0,-0.005682,17.5
WDR,85931.0,20190430.0,0.024617,18.73,3143676.0,-0.006941,18.6
WDR,85931.0,20190205.0,-0.003480,17.18,4775550.0,0.015134,17.44
WDR,85931.0,20181030.0,-0.032305,19.77,3107389.0,-0.035407,19.07
WDR,85931.0,20180731.0,0.070284,20.71,2330639.0,-0.025591,20.18
WDR,85931.0,20180501.0,-0.085474,18.51,4406268.0,-0.029714,17.96
WDR,85931.0,20180130.0,-0.025022,22.6,2193648.0,0.017699,23.0
WERN,10397.0,20220803.0,,,,,
WERN,10397.0,20220503.0,,,,,
WERN,10397.0,20220203.0,,,,,
WERN,10397.0,20211028.0,,,,,
WERN,10397.0,20210729.0,,,,,
WERN,10397.0,20210428.0,,,,,
WERN,10397.0,20210204.0,,,,,
WERN,10397.0,20201028.0,0.001759,39.86,1405641.0,-0.034621,38.48
WERN,10397.0,20200729.0,0.019249,43.42,1789271.0,0.025334,44.52
WERN,10397.0,20200428.0,-0.010241,41.56,912952.0,-0.010346,41.13
WERN,10397.0,20200205.0,0.013596,38.02,448737.0,0.041294,39.59
WERN,10397.0,20191024.0,0.004374,37.89,677282.0,0.025336,38.85
WERN,10397.0,20190725.0,-0.009824,33.26,953018.0,-0.001804,33.2
WERN,10397.0,20190425.0,-0.036535,34.81,892400.0,0.027004,35.75
WERN,10397.0,20190206.0,-0.017461,33.2,821900.0,0.040361,34.54
WERN,10397.0,20181018.0,-0.029085,32.38,1685593.0,0.033663,33.47
WERN,10397.0,20180723.0,0.020330,40.15,2173060.0,-0.099626,36.15
WERN,10397.0,20180419.0,-0.010540,37.55,1394319.0,-0.041278,36.0
WERN,10397.0,20180129.0,0.001167,42.9,1513373.0,-0.051282,40.7
WGL,21231.0,20180503.0,0.003495,86.14,453304.0,0.020548,87.91
WGL,21231.0,20180207.0,0.008859,85.41,422402.0,-0.013113,84.29
WGL,21231.0,20180503.0,0.003495,86.14,453304.0,0.020548,87.91
WGL,21231.0,20180207.0,0.008859,85.41,422402.0,-0.013113,84.29
WGO,51086.0,20220622.0,,,,,
WGO,51086.0,20220323.0,,,,,
WGO,51086.0,20211217.0,,,,,
WGO,51086.0,20211020.0,,,,,
WGO,51086.0,20210623.0,,,,,
WGO,51086.0,20210324.0,,,,,
WGO,51086.0,20201218.0,0.052570,62.67,3497749.0,0.027605,64.4
WGO,51086.0,20201021.0,-0.117204,50.39,3128097.0,0.014487,51.12
WGO,51086.0,20200624.0,-0.068124,66.07,1827706.0,0.035568,68.42
WGO,51086.0,20200325.0,0.211203,29.19,2140789.0,0.064406,31.07
WGO,51086.0,20191220.0,0.078313,51.91,3959119.0,0.026199,53.27
WGO,51086.0,20191023.0,0.152082,49.24,2620541.0,0.015638,50.01
WGO,51086.0,20190619.0,0.037075,40.0,2379821.0,-0.001750,39.93
WGO,51086.0,20190325.0,-0.003435,29.01,1868696.0,-0.004137,28.89
WGO,51086.0,20181219.0,0.135772,22.67,6508401.0,0.015880,23.03
WGO,51086.0,20181017.0,0.045669,33.2,3574785.0,-0.122892,29.12
WGO,51086.0,20180620.0,0.148699,46.35,3600303.0,0.001079,46.4
WGO,51086.0,20180321.0,-0.050000,41.8,2468044.0,-0.081340,38.4
WHG,89443.0,20210210.0,,,,,
WHG,89443.0,20201028.0,-0.051456,9.77,44596.0,0.024565,10.01
WHG,89443.0,20200729.0,-0.021548,12.26,38012.0,-0.056281,11.57
WHG,89443.0,20200429.0,0.083262,25.5,70111.0,-0.096863,23.03
WHG,89443.0,20200205.0,0.027680,29.33,12656.0,-0.002046,29.27
WHG,89443.0,20191030.0,0.002787,28.78,25862.0,0.050382,30.23
WHG,89443.0,20190731.0,-0.005086,31.3,45388.0,0.003514,31.41
WHG,89443.0,20190424.0,0.003813,36.86,41021.0,-0.097667,33.26
WHG,89443.0,20190206.0,-0.005673,36.81,30130.0,0.025536,37.75
WHG,89443.0,20181024.0,-0.042482,42.6,35305.0,0.019953,43.45
WHG,89443.0,20180725.0,-0.007891,59.09,20637.0,0.006939,59.5
WHG,89443.0,20180208.0,-0.047057,60.55,16966.0,-0.034682,58.45
WHR,25419.0,20220725.0,,,,,
WHR,25419.0,20220425.0,,,,,
WHR,25419.0,20220126.0,,,,,
WHR,25419.0,20211021.0,,,,,
WHR,25419.0,20210721.0,,,,,
WHR,25419.0,20210421.0,,,,,
WHR,25419.0,20210127.0,,,,,
WHR,25419.0,20201021.0,-0.015505,196.83,1061787.0,-0.015394,193.8
WHR,25419.0,20200722.0,0.021772,146.89,1092028.0,0.079924,158.63
WHR,25419.0,20200430.0,-0.087837,111.74,1537304.0,0.004027,112.19
WHR,25419.0,20200127.0,-0.007964,148.23,1542340.0,0.056939,156.67
WHR,25419.0,20191022.0,-0.000249,160.62,1334942.0,0.009588,162.16
WHR,25419.0,20190722.0,0.001080,148.35001,1589167.0,-0.039636,142.47
WHR,25419.0,20190422.0,0.002157,139.36,1789485.0,0.004090,139.92999
WHR,25419.0,20190128.0,-0.004877,124.46,1265792.0,0.096658,136.49001
WHR,25419.0,20181024.0,-0.049672,104.27,2221963.0,0.067805,111.34
WHR,25419.0,20180723.0,-0.007180,150.71001,1274205.0,-0.145246,128.82001
WHR,25419.0,20180423.0,0.006360,150.32001,1122738.0,0.037520,155.96001
WHR,25419.0,20180124.0,0.040644,178.97,2261389.0,0.023021,183.09
WIFI,12798.0,20210510.0,,,,,
WIFI,12798.0,20210301.0,,,,,
WIFI,12798.0,20201109.0,0.104211,10.49,833202.0,0.161106,12.18
WIFI,12798.0,20200804.0,-0.039764,13.04,923408.0,0.034509,13.49
WIFI,12798.0,20200505.0,-0.012075,13.09,1181896.0,-0.057296,12.34
WIFI,12798.0,20200302.0,-0.060774,11.9,1104082.0,0.179832,14.04
WIFI,12798.0,20191105.0,0.089888,9.7,1885371.0,0.295876,12.57
WIFI,12798.0,20190801.0,-0.053928,14.21,1082426.0,-0.071077,13.2
WIFI,12798.0,20190508.0,-0.016372,22.23,645908.0,-0.085020,20.34
WIFI,12798.0,20190227.0,-0.018721,21.49,1569416.0,0.040949,22.37
WIFI,12798.0,20181101.0,-0.037025,30.17,975335.0,-0.175008,24.89
WIFI,12798.0,20180801.0,0.004760,23.22,435641.0,0.415159,32.86
WIFI,12798.0,20180503.0,-0.046422,22.39,749644.0,0.025458,22.96
WIFI,12798.0,20180227.0,0.005738,26.29,629295.0,0.006847,26.47
WIRE,77785.0,20220725.0,,,,,
WIRE,77785.0,20220428.0,,,,,
WIRE,77785.0,20220215.0,,,,,
WIRE,77785.0,20211026.0,,,,,
WIRE,77785.0,20210727.0,,,,,
WIRE,77785.0,20210426.0,,,,,
WIRE,77785.0,20210216.0,,,,,
WIRE,77785.0,20201027.0,-0.016967,46.93,101401.0,-0.021095,45.94
WIRE,77785.0,20200729.0,0.036563,51.03,82236.0,-0.029394,49.53
WIRE,77785.0,20200428.0,0.032286,47.64,148450.0,0.092359,52.04
WIRE,77785.0,20200218.0,-0.006178,56.3,104491.0,-0.077442,51.94
WIRE,77785.0,20191028.0,-0.022224,59.175,188650.0,-0.043684,56.59
WIRE,77785.0,20190730.0,-0.000908,54.99,79300.0,-0.001273,54.92
WIRE,77785.0,20190430.0,-0.007200,59.29,117072.0,-0.065272,55.42
WIRE,77785.0,20190219.0,0.026273,56.25,303337.0,0.028978,57.88
WIRE,77785.0,20181030.0,0.058222,44.53,90727.0,-0.007411,44.2
WIRE,77785.0,20180731.0,0.043897,48.75,89280.0,0.060513,51.7
WIRE,77785.0,20180501.0,-0.006648,52.3,201407.0,-0.072658,48.5
WIRE,77785.0,20180220.0,-0.012422,47.7,43777.0,0.103774,52.65
WK,15119.0,20220809.0,,,,,
WK,15119.0,20220503.0,,,,,
WK,15119.0,20220222.0,,,,,
WK,15119.0,20211103.0,,,,,
WK,15119.0,20210803.0,,,,,
WK,15119.0,20210504.0,,,,,
WK,15119.0,20210217.0,,,,,
WK,15119.0,20201104.0,0.011095,57.41,345558.0,0.197875,68.77
WK,15119.0,20200804.0,0.011779,58.41,307693.0,-0.005479,58.09
WK,15119.0,20200430.0,0.025950,38.35,690127.0,-0.064146,35.89
WK,15119.0,20200220.0,-0.009838,48.31,312876.0,-0.024840,47.11
WK,15119.0,20191106.0,-0.008732,40.87,279404.0,-0.058233,38.49
WK,15119.0,20190806.0,-0.014283,55.21,370448.0,0.128057,62.28
WK,15119.0,20190501.0,-0.012985,52.45,251139.0,0.006864,52.81
WK,15119.0,20190220.0,0.010507,44.24,441650.0,0.081148,47.83
WK,15119.0,20181107.0,0.083382,37.16,375334.0,0.074812,39.94
WK,15119.0,20180807.0,0.003937,25.5,99977.0,0.166667,29.75
WK,15119.0,20180502.0,0.031320,23.05,309160.0,0.114968,25.7
WK,15119.0,20180222.0,-0.005725,26.05,287970.0,-0.147793,22.2
WLDN,91625.0,20220804.0,,,,,
WLDN,91625.0,20220505.0,,,,,
WLDN,91625.0,20220310.0,,,,,
WLDN,91625.0,20211105.0,,,,,
WLDN,91625.0,20210805.0,,,,,
WLDN,91625.0,20210506.0,,,,,
WLDN,91625.0,20210311.0,,,,,
WLDN,91625.0,20201105.0,0.119082,30.73,65220.0,0.141230,35.07
WLDN,91625.0,20200806.0,0.033995,27.07,39498.0,0.071666,29.01
WLDN,91625.0,20200507.0,0.024379,23.11,65779.0,-0.027694,22.47
WLDN,91625.0,20200305.0,-0.014180,30.59,204750.0,0.068323,32.68
WLDN,91625.0,20191030.0,0.001783,39.34,110115.0,-0.229792,30.3
WLDN,91625.0,20190801.0,0.002573,35.07,43174.0,-0.061591,32.91
WLDN,91625.0,20190502.0,-0.001512,39.62,43763.0,-0.031045,38.39
WLDN,91625.0,20190307.0,-0.013089,37.7,54364.0,-0.045093,36.0
WLDN,91625.0,20181101.0,0.025166,30.96,49946.0,0.117894,34.61
WLDN,91625.0,20180802.0,0.000000,28.3,68698.0,0.046996,29.63
WLDN,91625.0,20180503.0,0.002083,28.86,46219.0,-0.030492,27.98
WLDN,91625.0,20180308.0,-0.004825,22.69,35826.0,0.169678,26.54
WLH,13906.0,20191106.0,0.104348,20.32,6897360.0,-0.020669,19.9
WLH,13906.0,20190801.0,-0.042770,18.8,1591547.0,-0.040957,18.03
WLH,13906.0,20190502.0,0.128042,19.47,1912623.0,0.022599,19.91
WLH,13906.0,20190214.0,-0.027311,13.89,877169.0,0.025918,14.25
WLH,13906.0,20181030.0,0.076628,14.05,1578341.0,-0.034875,13.56
WLH,13906.0,20180731.0,0.005991,21.83,663644.0,-0.048557,20.77
WLH,13906.0,20180508.0,0.047843,28.91,819697.0,-0.051885,27.41
WLH,13906.0,20180220.0,0.011660,26.03,864687.0,0.007299,26.22
WLL,89901.0,20220504.0,,,,,
WLL,89901.0,20220223.0,,,,,
WLL,89901.0,20211103.0,,,,,
WLL,89901.0,20210804.0,,,,,
WLL,89901.0,20210505.0,,,,,
WLL,89901.0,20210224.0,,,,,
WLL,89901.0,20201105.0,0.001324,15.12,382238.0,0.070767,16.19
WLL,89901.0,20200807.0,-0.029462,0.9026,8769779.0,0.083315,0.9778
WLL,89901.0,20200507.0,-0.045045,1.06,7745140.0,0.009434,1.07
WLL,89901.0,20200227.0,-0.243363,1.71,30082082.0,0.081871,1.85
WLL,89901.0,20191105.0,-0.018373,7.48,10578270.0,-0.058824,7.04
WLL,89901.0,20190731.0,0.027907,17.68,9695764.0,-0.386878,10.84
WLL,89901.0,20190501.0,-0.031398,26.53,4560554.0,-0.128911,23.11
WLL,89901.0,20190226.0,-0.007410,28.13,5062790.0,-0.110914,25.01
WLL,89901.0,20181030.0,0.030675,35.28,5486233.0,0.057256,37.3
WLL,89901.0,20180731.0,-0.004012,49.65,3000349.0,-0.082377,45.56
WLL,89901.0,20180430.0,0.011899,40.82,5648234.0,0.030132,42.05
WLL,89901.0,20180221.0,-0.039574,22.57,6132088.0,0.252105,28.26
WLL,89901.0,20220504.0,,,,,
WLL,89901.0,20220223.0,,,,,
WLL,89901.0,20211103.0,,,,,
WLL,89901.0,20210804.0,,,,,
WLL,89901.0,20210505.0,,,,,
WLL,89901.0,20210224.0,,,,,
WLL,89901.0,20201105.0,0.001324,15.12,382238.0,0.070767,16.19
WLL,89901.0,20200807.0,-0.029462,0.9026,8769779.0,0.083315,0.9778
WLL,89901.0,20200507.0,-0.045045,1.06,7745140.0,0.009434,1.07
WLL,89901.0,20200227.0,-0.243363,1.71,30082082.0,0.081871,1.85
WLL,89901.0,20191105.0,-0.018373,7.48,10578270.0,-0.058824,7.04
WLL,89901.0,20190731.0,0.027907,17.68,9695764.0,-0.386878,10.84
WLL,89901.0,20190501.0,-0.031398,26.53,4560554.0,-0.128911,23.11
WLL,89901.0,20190226.0,-0.007410,28.13,5062790.0,-0.110914,25.01
WLL,89901.0,20181030.0,0.030675,35.28,5486233.0,0.057256,37.3
WLL,89901.0,20180731.0,-0.004012,49.65,3000349.0,-0.082377,45.56
WLL,89901.0,20180430.0,0.011899,40.82,5648234.0,0.030132,42.05
WLL,89901.0,20180221.0,-0.039574,22.57,6132088.0,0.252105,28.26
WLL,89901.0,20220504.0,,,,,
WLL,89901.0,20220223.0,,,,,
WLL,89901.0,20211103.0,,,,,
WLL,89901.0,20210804.0,,,,,
WLL,89901.0,20210505.0,,,,,
WLL,89901.0,20210224.0,,,,,
WLL,89901.0,20201105.0,0.001324,15.12,382238.0,0.070767,16.19
WLL,89901.0,20200807.0,-0.029462,0.9026,8769779.0,0.083315,0.9778
WLL,89901.0,20200507.0,-0.045045,1.06,7745140.0,0.009434,1.07
WLL,89901.0,20200227.0,-0.243363,1.71,30082082.0,0.081871,1.85
WLL,89901.0,20191105.0,-0.018373,7.48,10578270.0,-0.058824,7.04
WLL,89901.0,20190731.0,0.027907,17.68,9695764.0,-0.386878,10.84
WLL,89901.0,20190501.0,-0.031398,26.53,4560554.0,-0.128911,23.11
WLL,89901.0,20190226.0,-0.007410,28.13,5062790.0,-0.110914,25.01
WLL,89901.0,20181030.0,0.030675,35.28,5486233.0,0.057256,37.3
WLL,89901.0,20180731.0,-0.004012,49.65,3000349.0,-0.082377,45.56
WLL,89901.0,20180430.0,0.011899,40.82,5648234.0,0.030132,42.05
WLL,89901.0,20180221.0,-0.039574,22.57,6132088.0,0.252105,28.26
WMB,38156.0,20220801.0,,,,,
WMB,38156.0,20220502.0,,,,,
WMB,38156.0,20220221.0,,,,,
WMB,38156.0,20211101.0,,,,,
WMB,38156.0,20210802.0,,,,,
WMB,38156.0,20210503.0,,,,,
WMB,38156.0,20210222.0,,,,,
WMB,38156.0,20201102.0,-0.021886,18.77,11361950.0,0.011188,18.98
WMB,38156.0,20200803.0,0.030842,19.72,7576622.0,0.082150,21.34
WMB,38156.0,20200504.0,0.031267,19.13,14933183.0,-0.006796,19.0
WMB,38156.0,20200219.0,0.002792,21.55,8204468.0,0.023202,22.05
WMB,38156.0,20191030.0,-0.014212,22.89,8801617.0,-0.025339,22.31
WMB,38156.0,20190731.0,-0.015188,24.64,18840702.0,0.035714,25.52
WMB,38156.0,20190501.0,-0.012354,27.98,8313974.0,-0.018585,27.46
WMB,38156.0,20190213.0,0.011223,27.03,9230700.0,-0.006289,26.86
WMB,38156.0,20181031.0,0.005372,24.33,10325038.0,0.058364,25.75
WMB,38156.0,20180801.0,0.010756,30.07,9095018.0,0.030263,30.98
WMB,38156.0,20180502.0,0.007319,26.15,8865221.0,-0.001912,26.1
WMB,38156.0,20180214.0,0.007054,29.98,4899476.0,0.000000,29.98
WMIH,81593.0,20181108.0,0.066110,15.32,1438983.0,-0.013708,15.11
WMIH,81593.0,20180716.0,0.014599,1.39,488943.0,-0.007194,1.38
WMIH,81593.0,20180601.0,0.014815,1.37,531235.0,-0.021898,1.34
WMIH,81593.0,20180601.0,0.014815,1.37,531235.0,-0.021898,1.34
WMIH,81593.0,20181108.0,0.066110,15.32,1438983.0,-0.013708,15.11
WMIH,81593.0,20180716.0,0.014599,1.39,488943.0,-0.007194,1.38
WMIH,81593.0,20180601.0,0.014815,1.37,531235.0,-0.021898,1.34
WMIH,81593.0,20180601.0,0.014815,1.37,531235.0,-0.021898,1.34
WMK,42059.0,20200511.0,0.049069,58.58,161741.0,-0.028849,56.89
WMK,42059.0,20200511.0,0.049069,58.58,161741.0,-0.028849,56.89
WMK,42059.0,20180313.0,0.003837,39.24,71505.0,-0.022171,38.37
WMT,55976.0,20220816.0,,,,,
WMT,55976.0,20220517.0,,,,,
WMT,55976.0,20220217.0,,,,,
WMT,55976.0,20211116.0,,,,,
WMT,55976.0,20210817.0,,,,,
WMT,55976.0,20210518.0,,,,,
WMT,55976.0,20210218.0,,,,,
WMT,55976.0,20201117.0,-0.020139,149.37,14237213.0,-0.001875,149.09
WMT,55976.0,20200818.0,-0.006563,134.71001,26744177.0,-0.017074,132.41
WMT,55976.0,20200519.0,-0.021228,124.95,24915440.0,0.004002,125.45
WMT,55976.0,20200218.0,0.014760,119.63,11516121.0,-0.016300,117.68
WMT,55976.0,20191114.0,-0.002728,120.65,22511346.0,-0.014753,118.87
WMT,55976.0,20190815.0,0.061111,112.69,19812894.0,0.002662,112.99
WMT,55976.0,20190516.0,0.014317,101.31,17121981.0,-0.004442,100.86
WMT,55976.0,20190219.0,0.022102,102.2,20697252.0,-0.022701,99.88
WMT,55976.0,20181115.0,-0.019600,99.54,16082589.0,-0.018585,97.69
WMT,55976.0,20180816.0,0.093327,98.64,42631271.0,-0.008009,97.85
WMT,55976.0,20180517.0,-0.019041,84.49,29720738.0,-0.010060,83.64
WMT,55976.0,20180220.0,-0.101832,94.11,52088475.0,-0.027521,91.52
WOW,16697.0,20220805.0,,,,,
WOW,16697.0,20220509.0,,,,,
WOW,16697.0,20220224.0,,,,,
WOW,16697.0,20211108.0,,,,,
WOW,16697.0,20210805.0,,,,,
WOW,16697.0,20210504.0,,,,,
WOW,16697.0,20210224.0,,,,,
WOW,16697.0,20201105.0,0.045872,5.7,124399.0,0.043860,5.95
WOW,16697.0,20200803.0,0.029304,5.62,186340.0,0.140569,6.41
WOW,16697.0,20200504.0,-0.061644,5.48,220938.0,-0.076642,5.06
WOW,16697.0,20200304.0,0.006431,6.26,380171.0,-0.159744,5.26
WOW,16697.0,20191101.0,0.125984,7.15,1794779.0,-0.060140,6.72
WOW,16697.0,20190802.0,-0.018767,7.32,393068.0,-0.034153,7.07
WOW,16697.0,20190507.0,-0.027027,7.92,567643.0,-0.011364,7.83
WOW,16697.0,20190307.0,0.006305,7.98,328996.0,-0.060150,7.5
WOW,16697.0,20181108.0,-0.004794,10.38,193019.0,0.048170,10.88
WOW,16697.0,20180809.0,0.005520,10.93,448060.0,0.157365,12.65
WOW,16697.0,20180511.0,0.287407,8.69,1907331.0,0.005754,8.74
WOW,16697.0,20180314.0,-0.005417,9.18,447609.0,-0.233115,7.04
WPC,23536.0,20220729.0,,,,,
WPC,23536.0,20220429.0,,,,,
WPC,23536.0,20220211.0,,,,,
WPC,23536.0,20211029.0,,,,,
WPC,23536.0,20210730.0,,,,,
WPC,23536.0,20210430.0,,,,,
WPC,23536.0,20210212.0,,,,,
WPC,23536.0,20201030.0,0.001295,100.55,1393574.0,0.025758,103.14
WPC,23536.0,20200731.0,0.000735,95.26,1042518.0,-0.017006,93.64
WPC,23536.0,20200501.0,-0.023081,88.46,1601924.0,0.005652,88.96
WPC,23536.0,20200221.0,0.001074,102.5,1491072.0,-0.006634,101.82
WPC,23536.0,20191101.0,-0.009216,93.53,1189207.0,-0.020207,91.64
WPC,23536.0,20190802.0,-0.007112,86.56,2173204.0,0.005430,87.03
WPC,23536.0,20190503.0,0.009019,78.31,879868.0,-0.002682,78.1
WPC,23536.0,20190222.0,0.012150,76.64,2476921.0,-0.014614,75.52
WPC,23536.0,20181102.0,-0.012964,67.0,2892436.0,0.009104,67.61
WPC,23536.0,20180803.0,0.010050,66.33,1375048.0,0.002261,66.48
WPC,23536.0,20180504.0,-0.001395,64.41,1624723.0,-0.005900,64.03
WPC,23536.0,20180223.0,0.025025,61.85,1617553.0,-0.003719,61.62
WPC,23536.0,20220729.0,,,,,
WPC,23536.0,20220429.0,,,,,
WPC,23536.0,20220211.0,,,,,
WPC,23536.0,20211029.0,,,,,
WPC,23536.0,20210730.0,,,,,
WPC,23536.0,20210430.0,,,,,
WPC,23536.0,20210212.0,,,,,
WPC,23536.0,20201030.0,0.001295,100.55,1393574.0,0.025758,103.14
WPC,23536.0,20200731.0,0.000735,95.26,1042518.0,-0.017006,93.64
